action_id,hero_BBs,at_preflop,at_flop,at_turn,at_river,equity_preflop,equity_flop,equity_turn,equity_river,nb_players,action_fold,action_call,action_raise,amount,winnings
7542,98.5,1,0,0,0,0.58,0.55,0.45,0.54,2,0,0,1,13.5,-12.5
7543,86,1,0,0,0,0.52,0.53,0.53,0.58,2,1,0,0,0,-12.5
7544,85.5,1,0,0,0,0.68,0.57,0.59,0.46,2,0,0,1,86,1.5
7545,87,1,0,0,0,0.37,0.29,0.46,0.45,3,0,0,1,87,1.5
7546,88.5,1,0,0,0,0.88,0.31,0.34,0.34,4,1,0,0,0,0
7547,88.5,1,0,0,0,0.01,0.28,0.2,0.32,5,1,0,0,0,0
7548,88.5,1,0,0,0,0.02,0.17,0.14,0.23,6,0,0,1,3,1.5
7549,89,1,0,0,0,0.01,0.28,0.29,0.39,2,0,0,1,13,-42
7550,77,1,0,0,0,0.02,0.29,0.26,0.32,2,0,0,1,90,-42
7551,46.5,1,0,0,0,0.42,0.37,0.37,0.36,3,0,0,1,9,-46.5
7552,38,1,0,0,0,0.64,0.51,0.49,0.65,2,0,0,1,47,-46.5
7553,50,1,0,0,0,0.82,0.3,0.4,0.4,4,0,0,1,3,1.5
7554,51.5,1,0,0,0,0,0.11,0.09,0.1,5,1,0,0,0,0
7555,51.5,1,0,0,0,0,0.11,0.16,0.19,6,1,0,0,0,0
7556,51.5,1,0,0,0,0.29,0.43,0.42,0.45,2,1,0,0,0,0
7557,51.5,1,0,0,0,0.05,0.2,0.24,0.25,3,1,0,0,0,0
7558,51.5,1,0,0,0,0.02,0.22,0.24,0.21,4,0,0,1,3,1.5
7559,53,1,0,0,0,0.51,0.27,0.17,0.22,5,1,0,0,0,0
7560,53,1,0,0,0,0,0.13,0.12,0.18,6,0,0,1,53,-50
7561,3,1,0,0,0,0.26,0.33,0.42,0.39,2,0,0,1,3,1.5
7562,4.5,1,0,0,0,1,0.89,0.83,0.68,3,0,0,1,3,5.5
7563,1.5,1,0,0,0,1,0.95,0.9,0.83,2,0,1,0,9,5.5
7564,10,1,0,0,0,0.69,0.3,0.45,0.3,4,1,0,0,0,0
7565,10,1,0,0,0,0.61,0.27,0.18,0.26,5,0,0,1,10,1.5
7566,11.5,1,0,0,0,0.51,0.6,0.52,0.59,2,0,0,1,1.5,1.5
7567,13,1,0,0,0,0.08,0.24,0.18,0.25,3,1,0,0,0,0
7568,13,1,0,0,0,0.78,0.35,0.4,0.35,4,0,0,1,13,1.5
7569,14.5,1,0,0,0,0.13,0.21,0.23,0.22,5,0,0,1,3,1.5
7570,16,1,0,0,0,0.46,0.52,0.52,0.5,2,0,0,1,3,1.5
7571,17.5,1,0,0,0,0.29,0.29,0.3,0.46,3,1,0,0,0,0
7572,17.5,1,0,0,0,0.04,0.13,0.19,0.29,4,0,0,1,3,-17.5
7573,14.5,1,0,0,0,0.43,0.38,0.44,0.51,2,0,0,1,17.5,-17.5
7574,50,1,0,0,0,0,0.16,0.2,0.16,4,0,0,1,50,1.5
7575,51.5,1,0,0,0,0.38,0.36,0.23,0.32,5,0,0,1,3,-3
7576,48.5,1,0,0,0,0.68,0.66,0.62,0.57,2,1,0,0,0,-3
7577,48.5,1,0,0,0,0.14,0.14,0.07,0.09,6,0,0,1,3,1.5
7578,50,1,0,0,0,0.16,0.37,0.4,0.41,2,0,0,1,3,1.5
7579,51.5,1,0,0,0,0.69,0.36,0.32,0.26,3,1,0,0,0,0
7580,51.5,1,0,0,0,0.46,0.26,0.26,0.25,4,0,0,1,3,1.5
7581,53,1,0,0,0,0,0.23,0.16,0.2,5,1,0,0,0,0
7582,53,1,0,0,0,0,0.12,0.14,0.1,6,1,0,0,0,0
7583,53,1,0,0,0,0.08,0.37,0.39,0.48,2,0,0,1,3,1.5
7584,54.5,1,0,0,0,0,0.21,0.29,0.2,3,1,0,0,0,0
7585,54.5,1,0,0,0,0.73,0.47,0.48,0.32,4,0,0,1,3,1.5
7586,56,1,0,0,0,0.11,0.19,0.23,0.22,5,0,0,1,1.5,1.5
7587,57.5,1,0,0,0,0.05,0.14,0.19,0.2,6,0,0,1,57.5,-48.5
7588,8,1,0,0,0,0.01,0.2,0.36,0.33,2,0,0,1,9,-8
7589,50,1,0,0,0,0.61,0.38,0.29,0.23,4,0,0,1,3,1.5
7590,51.5,1,0,0,0,0.58,0.23,0.36,0.25,5,0,0,1,1.5,1.5
7591,53,1,0,0,0,0,0.08,0.04,0.15,6,0,0,1,1.5,1.5
7592,54.5,1,0,0,0,0.25,0.39,0.43,0.4,2,1,0,0,0,0
7593,54.5,1,0,0,0,0.95,0.7,0.62,0.57,3,0,0,1,1.5,1.5
7594,56,1,0,0,0,0.59,0.35,0.38,0.35,4,0,0,1,3,1.5
7595,57.5,1,0,0,0,0,0.16,0.21,0.12,5,0,0,1,3,1.5
7596,59,1,0,0,0,0,0.05,0.12,0.12,6,1,0,0,0,0
7597,59,1,0,0,0,0.74,0.63,0.71,0.52,2,0,0,1,1.5,1.5
7598,60.5,1,0,0,0,0.2,0.31,0.29,0.42,3,0,0,1,1.5,1.5
7599,62,1,0,0,0,0.02,0.2,0.22,0.17,4,1,0,0,0,0
7600,62,1,0,0,0,0.1,0.2,0.29,0.17,5,1,0,0,0,0
7601,62,1,0,0,0,0.01,0.13,0.16,0.11,6,0,0,1,62,1.5
7602,63.5,1,0,0,0,0.5,0.4,0.35,0.35,3,1,0,0,0,0
7603,63.5,1,0,0,0,0.1,0.24,0.16,0.19,4,0,0,1,9,4.5
7604,68,1,0,0,0,0.03,0.2,0.14,0.23,4,0,0,1,68,1.5
7605,69.5,1,0,0,0,0.6,0.27,0.27,0.19,5,1,0,0,0,0
7606,69.5,1,0,0,0,0,0.07,0.13,0.08,6,0,0,1,3,1.5
7607,71,1,0,0,0,0.51,0.52,0.44,0.46,3,0,0,1,71.5,4.5
7608,75.5,1,0,0,0,0.05,0.16,0.24,0.25,3,0,0,1,3,1.5
7609,77,1,0,0,0,0.62,0.27,0.3,0.33,4,1,0,0,0,0
7610,77,1,0,0,0,0,0.11,0.12,0.18,6,1,0,0,0,0
7611,77,1,0,0,0,0.04,0.12,0.15,0.05,6,0,0,1,3,1.5
7612,78.5,1,0,0,0,0.57,0.62,0.55,0.59,2,0,0,1,79,1.5
7613,80,1,0,0,0,0.06,0.3,0.24,0.24,3,1,0,0,0,0
7614,80,1,0,0,0,0,0.15,0.16,0.19,5,0,0,1,13.5,44
7615,66.5,1,0,0,0,0.41,0.5,0.48,0.44,2,0,0,1,80,44
7616,124,1,0,0,0,0.54,0.18,0.22,0.31,5,1,0,0,0,0
7617,124,1,0,0,0,0.36,0.51,0.46,0.52,2,1,0,0,0,0
7618,124,1,0,0,0,0.08,0.15,0.19,0.2,3,1,0,0,0,0
7619,124,1,0,0,0,0.04,0.19,0.3,0.33,4,1,0,0,0,0
7620,124,1,0,0,0,0.34,0.23,0.22,0.25,5,1,0,0,0,0
7621,124,1,0,0,0,0.65,0.55,0.61,0.59,2,0,0,1,1.5,1.5
7622,125.5,1,0,0,0,0.09,0.32,0.33,0.37,3,0,0,1,1.5,1.5
7623,127,1,0,0,0,0.03,0.19,0.16,0.14,4,0,0,1,3,1.5
7624,128.5,1,0,0,0,0.37,0.31,0.23,0.27,5,0,0,1,128.5,1.5
7625,130,1,0,0,0,0.83,0.66,0.6,0.53,2,1,0,0,0,0
7626,130,1,0,0,0,0.86,0.49,0.52,0.39,3,0,0,1,3,1.5
7627,131.5,1,0,0,0,0.35,0.26,0.25,0.27,4,1,0,0,0,0
7628,131.5,1,0,0,0,0.7,0.31,0.3,0.16,5,0,0,1,3,1.5
7629,133,1,0,0,0,0.15,0.39,0.38,0.29,2,0,0,1,3,1.5
7630,134.5,1,0,0,0,0.52,0.37,0.47,0.38,3,0,0,1,134.5,1.5
7631,136,1,0,0,0,0.05,0.18,0.23,0.26,4,1,0,0,0,0
7632,136,1,0,0,0,0.04,0.07,0.14,0.17,5,0,0,1,3,1.5
7633,137.5,1,0,0,0,0.2,0.33,0.34,0.4,2,0,0,1,1.5,1.5
7634,139,1,0,0,0,0.36,0.39,0.42,0.43,3,0,0,1,3,1.5
7635,140.5,1,0,0,0,0.97,0.61,0.43,0.34,4,0,0,1,3,-3
7636,137.5,1,0,0,0,0.97,0.84,0.72,0.62,2,1,0,0,0,-3
7637,137.5,1,0,0,0,0.14,0.18,0.19,0.17,5,1,0,0,0,0
7638,137.5,1,0,0,0,0.16,0.37,0.4,0.51,2,0,0,1,3,1.5
7639,139,1,0,0,0,0.05,0.24,0.31,0.32,3,1,0,0,0,0
7640,139,1,0,0,0,0.9,0.48,0.38,0.31,4,1,0,0,0,0
7641,139,1,0,0,0,0,0.19,0.13,0.15,5,1,0,0,0,0
7642,139,1,0,0,0,0.56,0.41,0.35,0.37,3,1,0,0,0,0
7643,139,1,0,0,0,0.51,0.46,0.34,0.36,3,1,0,0,0,0
7644,139,1,0,0,0,0.97,0.62,0.63,0.47,4,1,0,0,0,0
7645,139,1,0,0,0,0.13,0.25,0.22,0.28,5,1,0,0,0,0
7646,139,1,0,0,0,0.25,0.35,0.5,0.31,2,0,0,1,139.5,1.5
7647,140.5,1,0,0,0,0.04,0.27,0.18,0.27,3,0,0,1,1.5,1.5
7648,142,1,0,0,0,0.08,0.18,0.2,0.18,4,0,0,1,3,1.5
7649,143.5,1,0,0,0,0,0.22,0.21,0.27,5,0,0,1,1.5,1.5
7650,145,1,0,0,0,0.22,0.42,0.48,0.44,2,0,0,1,145.5,1.5
7651,146.5,1,0,0,0,0.09,0.3,0.35,0.28,3,0,0,1,1.5,1.5
7652,148,1,0,0,0,0.18,0.33,0.38,0.36,4,0,0,1,1.5,1.5
7653,149.5,1,0,0,0,0.03,0.18,0.15,0.15,5,1,0,0,0,0
7654,149.5,1,0,0,0,0.87,0.64,0.57,0.57,2,1,0,0,0,0
7655,149.5,1,0,0,0,0.87,0.55,0.37,0.5,3,1,0,0,0,0
7656,149.5,1,0,0,0,0.2,0.31,0.29,0.26,4,1,0,0,0,0
7657,149.5,1,0,0,0,0.11,0.2,0.18,0.24,5,0,0,1,1.5,1.5
7658,151,1,0,0,0,0.08,0.25,0.51,0.48,2,1,0,0,0,0
7659,151,1,0,0,0,0.3,0.34,0.21,0.25,4,1,0,0,0,0
7660,151,1,0,0,0,0.85,0.55,0.38,0.46,4,0,0,1,3,1.5
7661,152.5,1,0,0,0,0,0.13,0.15,0.13,5,0,0,1,152.5,1.5
7662,154,1,0,0,0,0.6,0.61,0.5,0.56,2,1,0,0,0,0
7663,154,1,0,0,0,0,0.12,0.24,0.18,3,0,0,1,1.5,1.5
7664,155.5,1,0,0,0,0,0.15,0.15,0.09,4,0,0,1,3,1.5
7665,157,1,0,0,0,0.26,0.19,0.16,0.25,5,0,0,1,3,1.5
7666,158.5,1,0,0,0,0,0.24,0.28,0.19,2,0,0,1,1.5,1.5
7667,160,1,0,0,0,0.69,0.48,0.35,0.38,3,0,0,1,1.5,1.5
7668,161.5,1,0,0,0,0.09,0.19,0.25,0.18,4,0,0,1,3,1.5
7669,163,1,0,0,0,0,0.06,0.15,0.15,5,1,0,0,0,0
7670,163,1,0,0,0,0.81,0.57,0.64,0.56,2,1,0,0,0,0
7671,163,1,0,0,0,0.43,0.47,0.38,0.36,3,1,0,0,0,0
7672,163,1,0,0,0,0,0.03,0.12,0.17,4,1,0,0,0,0
7673,163,1,0,0,0,0,0.08,0.09,0.1,5,1,0,0,0,0
7674,163,1,0,0,0,0.04,0.27,0.34,0.36,2,1,0,0,0,0
7675,163,1,0,0,0,0.03,0.19,0.17,0.37,4,1,0,0,0,0
7676,163,1,0,0,0,0,0.11,0.17,0.13,4,1,0,0,0,0
7677,163,1,0,0,0,0.15,0.26,0.31,0.31,5,1,0,0,0,0
7678,163,1,0,0,0,0.81,0.69,0.62,0.56,2,0,0,1,3,1.5
7679,164.5,1,0,0,0,0.79,0.45,0.52,0.49,3,0,0,1,164.5,1.5
7680,166,1,0,0,0,0.76,0.28,0.27,0.23,4,0,0,1,3,1.5
7681,167.5,1,0,0,0,0,0.06,0.12,0.11,5,0,0,1,1.5,1.5
7682,169,1,0,0,0,0.2,0.42,0.41,0.4,2,0,0,1,1.5,1.5
7683,170.5,1,0,0,0,0.14,0.2,0.25,0.34,4,0,0,1,170.5,4.5
7684,175,1,0,0,0,0.84,0.56,0.41,0.41,4,1,0,0,0,0
7685,175,1,0,0,0,0.32,0.18,0.24,0.27,5,1,0,0,0,0
7686,175,1,0,0,0,0.24,0.4,0.27,0.32,3,1,0,0,0,0
7687,175,1,0,0,0,0.78,0.47,0.42,0.41,3,1,0,0,0,0
7688,175,1,0,0,0,0.08,0.16,0.23,0.19,4,1,0,0,0,0
7689,175,1,0,0,0,0.74,0.28,0.3,0.35,5,0,0,1,175,1.5
7690,176.5,1,0,0,0,0.2,0.35,0.41,0.39,2,0,0,1,3,1.5
7691,178,1,0,0,0,0.68,0.33,0.39,0.37,4,0,0,1,9,4.5
7692,182.5,1,0,0,0,0.7,0.36,0.34,0.31,4,0,0,1,1.5,1.5
7693,184,1,0,0,0,0.74,0.45,0.36,0.35,5,0,0,1,184,1.5
7694,185.5,1,0,0,0,0.57,0.38,0.46,0.37,3,1,0,0,0,0
7695,185.5,1,0,0,0,0.06,0.17,0.24,0.2,3,1,0,0,0,0
7696,185.5,1,0,0,0,0.09,0.25,0.29,0.27,4,0,0,1,1.5,1.5
7697,187,1,0,0,0,0.93,0.7,0.57,0.5,5,0,0,1,1.5,-1.5
7698,185.5,1,0,0,0,0.98,0.91,0.87,0.83,2,1,0,0,0,-1.5
7699,185.5,1,0,0,0,0.93,0.59,0.53,0.5,3,0,0,1,13.5,-13
7700,172.5,1,0,0,0,0.89,0.74,0.73,0.7,2,1,0,0,0,-13
7701,172.5,1,0,0,0,0.76,0.45,0.39,0.52,3,0,0,1,3,1.5
7702,174,1,0,0,0,0.06,0.26,0.21,0.3,4,1,0,0,0,0
7703,174,1,0,0,0,0.06,0.23,0.14,0.3,5,0,0,1,174,1.5
7704,175.5,1,0,0,0,0.62,0.57,0.51,0.6,2,1,0,0,0,0
7705,175.5,1,0,0,0,0.51,0.41,0.37,0.38,3,0,0,1,1.5,1.5
7706,177,1,0,0,0,0.27,0.3,0.29,0.36,4,0,0,1,1.5,1.5
7707,178.5,1,0,0,0,0,0.1,0.15,0.25,5,0,0,1,3,1.5
7708,180,1,0,0,0,0.06,0.24,0.16,0.24,3,1,0,0,0,0
7709,180,1,0,0,0,0.08,0.16,0.22,0.28,3,1,0,0,0,0
7710,180,1,0,0,0,0.69,0.39,0.4,0.3,4,0,0,1,3,1.5
7711,181.5,1,0,0,0,0.97,0.66,0.55,0.36,5,1,0,0,0,0
7712,181.5,1,0,0,0,0,0.18,0.18,0.24,3,1,0,0,0,0
7713,181.5,1,0,0,0,0.34,0.41,0.39,0.24,3,0,0,1,181.5,1.5
7714,183,1,0,0,0,0.31,0.24,0.22,0.24,4,0,0,1,183,1.5
7715,184.5,1,0,0,0,0,0.1,0.15,0.13,5,1,0,0,0,0
7716,184.5,1,0,0,0,0.45,0.45,0.54,0.61,2,1,0,0,0,0
7717,184.5,1,0,0,0,0.23,0.24,0.25,0.27,3,0,0,1,1.5,1.5
7718,186,1,0,0,0,0.13,0.26,0.31,0.31,4,0,0,1,3,1.5
7719,187.5,1,0,0,0,0.03,0.23,0.25,0.21,5,1,0,0,0,0
7720,186.5,1,0,0,0,0.21,0.33,0.45,0.41,2,0,0,1,9,4
7721,190,1,0,0,0,0.3,0.35,0.43,0.51,2,0,0,1,1.5,1.5
7722,191.5,1,0,0,0,0.74,0.42,0.34,0.37,3,0,0,1,1.5,1.5
7723,193,1,0,0,0,0.81,0.43,0.41,0.36,4,1,0,0,0,0
7724,193,1,0,0,0,0.03,0.1,0.14,0.14,5,1,0,0,0,0
7725,192,1,0,0,0,0.8,0.67,0.64,0.55,2,1,0,0,0,0
7726,191.5,1,0,0,0,0,0.17,0.23,0.26,3,0,0,1,13.5,-20
7727,178.5,0,1,0,0,0.01,0.66,0.56,0.5,2,0,1,0,0,-20
7728,178.5,0,1,0,0,0.03,0.72,0.59,0.5,2,0,0,1,56,-20
7729,171.5,1,0,0,0,0.89,0.69,0.56,0.51,3,1,0,0,0,0
7730,171.5,1,0,0,0,0.53,0.35,0.41,0.47,4,0,0,1,171.5,1.5
7731,173,1,0,0,0,0.99,0.85,0.57,0.47,5,1,0,0,0,0
7732,172,1,0,0,0,0.22,0.33,0.41,0.42,2,1,0,0,0,0
7733,171.5,1,0,0,0,0.45,0.4,0.5,0.47,2,1,0,0,0,0
7734,171.5,1,0,0,0,0.78,0.46,0.48,0.45,3,1,0,0,0,0
7735,171.5,1,0,0,0,0.14,0.17,0.18,0.18,4,1,0,0,0,0
7736,171.5,1,0,0,0,0,0.11,0.1,0.23,5,1,0,0,0,0
7737,171.5,1,0,0,0,0.48,0.45,0.35,0.38,3,1,0,0,0,0
7738,171.5,1,0,0,0,0.81,0.4,0.46,0.43,3,0,0,1,3,1.5
7739,173,1,0,0,0,0,0.12,0.13,0.07,4,0,0,1,1.5,1.5
7740,174.5,1,0,0,0,0.42,0.33,0.35,0.26,5,1,0,0,0,0
7741,174.5,1,0,0,0,0.74,0.62,0.6,0.4,2,0,0,1,3,1.5
7742,176,1,0,0,0,0.5,0.39,0.27,0.31,3,1,0,0,0,0
7743,176,1,0,0,0,0.77,0.36,0.37,0.26,4,1,0,0,0,0
7744,176,1,0,0,0,0,0.13,0.17,0.05,5,0,0,1,3,1.5
7745,177.5,1,0,0,0,0.72,0.66,0.57,0.45,2,1,0,0,0,0
7746,177.5,1,0,0,0,0.02,0.2,0.23,0.27,3,1,0,0,0,0
7747,177.5,1,0,0,0,0.02,0.16,0.24,0.17,4,0,0,1,177.5,1.5
7748,179,1,0,0,0,0.13,0.21,0.24,0.25,5,1,0,0,0,0
7749,179,1,0,0,0,0.85,0.6,0.63,0.52,2,1,0,0,0,0
7750,179,1,0,0,0,0,0.15,0.16,0.2,3,0,0,1,3,1.5
7751,180.5,1,0,0,0,0.54,0.31,0.27,0.17,4,0,0,1,180.5,1.5
7752,182,1,0,0,0,0,0.16,0.11,0.15,5,0,0,1,3,1.5
7753,183.5,1,0,0,0,0.94,0.86,0.85,0.7,2,0,0,1,3,1.5
7754,185,1,0,0,0,0.02,0.18,0.18,0.19,3,0,0,1,3,1.5
7755,186.5,1,0,0,0,0.29,0.26,0.28,0.32,4,0,0,1,3,1.5
7756,188,1,0,0,0,0.61,0.29,0.23,0.2,5,1,0,0,0,0
7757,188,1,0,0,0,0.53,0.42,0.37,0.46,2,0,0,1,3,1.5
7758,189.5,1,0,0,0,0.89,0.57,0.42,0.43,3,1,0,0,0,0
7759,189.5,1,0,0,0,0.35,0.33,0.28,0.32,4,1,0,0,0,0
7760,189.5,1,0,0,0,0,0.1,0.08,0.16,5,0,0,1,1.5,-1.5
7761,188,1,0,0,0,0.3,0.37,0.46,0.42,2,1,0,0,0,-1.5
7762,188,1,0,0,0,0.09,0.24,0.33,0.42,2,0,0,1,1.5,1.5
7763,189.5,1,0,0,0,0.94,0.62,0.59,0.52,3,1,0,0,0,0
7764,189.5,1,0,0,0,0.02,0.19,0.21,0.25,4,0,0,1,3,1.5
7765,191,1,0,0,0,0,0.12,0.21,0.23,5,1,0,0,0,0
7766,191,1,0,0,0,0.62,0.47,0.56,0.58,2,0,0,1,3,1.5
7767,192.5,1,0,0,0,0.61,0.41,0.44,0.34,3,1,0,0,0,0
7768,192.5,1,0,0,0,0.53,0.43,0.46,0.44,4,0,0,1,3,1.5
7769,194,1,0,0,0,0.54,0.21,0.27,0.25,5,0,0,1,3,1.5
7770,195.5,1,0,0,0,0.42,0.43,0.5,0.43,2,0,0,1,1.5,1.5
7771,197,1,0,0,0,0.33,0.29,0.34,0.29,3,0,0,1,3,1.5
7772,198.5,1,0,0,0,0.26,0.2,0.2,0.2,4,1,0,0,0,0
7773,198.5,1,0,0,0,0,0.13,0.13,0.14,5,1,0,0,0,0
7774,198.5,1,0,0,0,0.63,0.51,0.54,0.48,2,1,0,0,0,0
7775,198.5,1,0,0,0,0.35,0.31,0.28,0.26,4,0,0,1,9,-9
7776,189.5,1,0,0,0,0.66,0.52,0.59,0.54,2,1,0,0,0,-9
7777,189.5,1,0,0,0,0.01,0.18,0.1,0.15,4,0,0,1,189.5,1.5
7778,191,1,0,0,0,0.6,0.3,0.28,0.32,5,1,0,0,0,0
7779,191,1,0,0,0,0.26,0.43,0.51,0.43,2,1,0,0,0,0
7780,191,1,0,0,0,0.13,0.31,0.31,0.38,3,0,0,1,191,1.5
7781,192.5,1,0,0,0,0.17,0.3,0.21,0.32,4,0,0,1,1.5,-1.5
7782,191,1,0,0,0,0.45,0.51,0.53,0.45,2,1,0,0,0,-1.5
7783,191,1,0,0,0,0.05,0.16,0.18,0.13,5,1,0,0,0,0
7784,190,1,0,0,0,0.34,0.5,0.45,0.48,2,0,0,1,13.5,4.5
7785,194,1,0,0,0,0.07,0.24,0.23,0.26,3,1,0,0,0,0
7786,194,1,0,0,0,0.17,0.36,0.23,0.38,3,0,0,1,3,1.5
7787,195.5,1,0,0,0,0.03,0.26,0.23,0.23,4,0,0,1,3,1.5
7788,197,1,0,0,0,0.01,0.19,0.11,0.15,5,1,0,0,0,0
7789,197,1,0,0,0,0.15,0.36,0.41,0.39,2,0,0,1,197.5,1.5
7790,198.5,1,0,0,0,0.75,0.42,0.4,0.38,3,0,0,1,198.5,1.5
7791,200,1,0,0,0,0.06,0.15,0.25,0.18,4,1,0,0,0,0
7792,200,1,0,0,0,0.4,0.37,0.43,0.31,5,0,0,1,3,1.5
7793,200.5,1,0,0,0,0.77,0.6,0.59,0.54,2,0,0,1,201.5,-8.5
7794,191.5,1,0,0,0,0.54,0.47,0.49,0.42,2,0,0,1,1.5,1.5
7795,193,1,0,0,0,0.05,0.23,0.17,0.27,3,1,0,0,0,0
7796,193,1,0,0,0,0,0.2,0.2,0.24,4,1,0,0,0,0
7797,193,1,0,0,0,0.01,0.16,0.13,0.16,5,1,0,0,0,0
7798,193,1,0,0,0,0.09,0.28,0.43,0.44,2,0,0,1,193.5,1.5
7799,194.5,1,0,0,0,0.52,0.39,0.41,0.38,3,0,0,1,194.5,1.5
7800,196,1,0,0,0,0,0.13,0.16,0.15,4,1,0,0,0,0
7801,196,1,0,0,0,0.01,0.18,0.19,0.28,5,0,0,1,3,1.5
7802,196.5,1,0,0,0,0.37,0.41,0.45,0.46,2,1,0,0,0,0
7803,196,1,0,0,0,0.64,0.48,0.5,0.46,2,0,0,1,3,1.5
7804,197.5,1,0,0,0,0.22,0.26,0.3,0.3,3,1,0,0,0,0
7805,197.5,1,0,0,0,0.02,0.15,0.25,0.18,4,0,0,1,3,1.5
7806,199,1,0,0,0,0.37,0.3,0.25,0.24,5,1,0,0,0,0
7807,199,1,0,0,0,0.73,0.68,0.48,0.57,2,0,0,1,1.5,1.5
7808,200.5,1,0,0,0,0.73,0.34,0.42,0.31,4,1,0,0,0,0
7809,200.5,1,0,0,0,0.48,0.35,0.34,0.34,4,0,0,1,3,1.5
7810,202,1,0,0,0,0.18,0.16,0.15,0.2,5,0,0,1,3,1.5
7811,203.5,1,0,0,0,0.91,0.74,0.65,0.74,2,1,0,0,0,0
7812,203.5,1,0,0,0,0.27,0.23,0.36,0.29,3,0,0,1,203.5,1.5
7813,205,1,0,0,0,0.98,0.82,0.64,0.62,4,0,0,1,3,1.5
7814,206.5,1,0,0,0,0.12,0.24,0.24,0.26,5,0,0,1,3,1.5
7815,208,1,0,0,0,0.02,0.26,0.22,0.36,3,0,0,1,9,18
7816,199.5,1,0,0,0,0.12,0.33,0.37,0.41,2,0,0,1,208.5,18
7817,226,1,0,0,0,0.39,0.37,0.28,0.26,3,0,0,1,226,1.5
7818,227.5,1,0,0,0,0.1,0.23,0.13,0.26,4,0,0,1,3,1.5
7819,229,1,0,0,0,0.99,0.87,0.85,0.74,2,1,0,0,0,0
7820,229,1,0,0,0,0.29,0.41,0.27,0.42,3,0,0,1,3,1.5
7821,230.5,1,0,0,0,0,0.09,0.1,0.1,4,1,0,0,0,0
7822,230.5,1,0,0,0,0.69,0.6,0.57,0.58,2,0,0,1,3,1.5
7823,232,1,0,0,0,0.9,0.54,0.59,0.53,3,0,0,1,232,-13
7824,219,1,0,0,0,0.01,0.14,0.19,0.13,4,1,0,0,0,0
7825,219,1,0,0,0,0.27,0.31,0.4,0.45,2,1,0,0,0,0
7826,219,1,0,0,0,0.18,0.26,0.25,0.31,3,0,0,1,219,-26.5
7827,192.5,1,0,0,0,0.05,0.24,0.24,0.29,4,1,0,0,0,0
7828,192.5,1,0,0,0,0.3,0.4,0.42,0.47,2,1,0,0,0,0
7829,192.5,1,0,0,0,0.29,0.39,0.31,0.36,3,1,0,0,0,0
7830,192.5,1,0,0,0,0.83,0.5,0.36,0.33,4,0,0,1,3,1.5
7831,194,1,0,0,0,0.53,0.48,0.56,0.58,2,0,0,1,1.5,1.5
7832,195.5,1,0,0,0,0.01,0.19,0.28,0.17,3,0,0,1,1.5,1.5
7833,197,1,0,0,0,0,0.11,0.12,0.21,4,0,0,1,3,1.5
7834,198.5,1,0,0,0,0.74,0.66,0.61,0.57,2,1,0,0,0,0
7835,198.5,1,0,0,0,0.03,0.34,0.34,0.31,3,0,0,1,3,1.5
7836,200,1,0,0,0,0,0.12,0.09,0.17,4,0,0,1,200,1.5
7837,201.5,1,0,0,0,0.4,0.55,0.41,0.48,2,0,0,1,3,1.5
7838,203,1,0,0,0,0.46,0.34,0.3,0.32,3,0,0,1,1.5,1.5
7839,204.5,1,0,0,0,0.82,0.37,0.27,0.27,4,0,0,1,3,1.5
7840,206,1,0,0,0,0.34,0.36,0.44,0.45,2,0,0,1,1.5,1.5
7841,207.5,1,0,0,0,0.39,0.34,0.43,0.38,3,1,0,0,0,0
7842,207.5,1,0,0,0,0.46,0.35,0.37,0.31,4,1,0,0,0,0
7843,207.5,1,0,0,0,0.37,0.46,0.5,0.57,2,1,0,0,0,0
7844,207.5,1,0,0,0,0.81,0.59,0.36,0.42,3,0,0,1,3,1.5
7845,209,1,0,0,0,0.02,0.12,0.09,0.1,4,1,0,0,0,0
7846,209,1,0,0,0,0.06,0.35,0.29,0.35,2,1,0,0,0,0
7847,209,1,0,0,0,0.5,0.35,0.27,0.34,4,1,0,0,0,0
7848,209,1,0,0,0,0,0.16,0.16,0.22,4,0,0,1,3,1.5
7849,210.5,1,0,0,0,0.45,0.53,0.42,0.47,2,1,0,0,0,0
7850,210.5,1,0,0,0,0.54,0.47,0.43,0.4,3,1,0,0,0,0
7851,210.5,1,0,0,0,0,0.11,0.11,0.09,4,0,0,1,3,1.5
7852,212,1,0,0,0,0.3,0.43,0.54,0.46,2,1,0,0,0,0
7853,212,1,0,0,0,0.05,0.24,0.25,0.27,3,0,0,1,3,1.5
7854,213.5,1,0,0,0,0.18,0.37,0.22,0.28,4,0,0,1,3,1.5
7855,215,1,0,0,0,0.27,0.35,0.4,0.45,2,0,0,1,1.5,1.5
7856,216.5,1,0,0,0,0.01,0.23,0.21,0.34,3,0,0,1,3,1.5
7857,218,1,0,0,0,0,0.09,0.06,0.21,4,0,0,1,3,1.5
7858,219.5,1,0,0,0,0.85,0.56,0.61,0.56,2,1,0,0,0,0
7859,219.5,1,0,0,0,0.5,0.37,0.35,0.44,3,0,0,1,3,1.5
7860,221,1,0,0,0,0,0.19,0.18,0.23,4,1,0,0,0,0
7861,221,1,0,0,0,0.59,0.63,0.56,0.42,2,0,0,1,1.5,1.5
7862,222.5,1,0,0,0,0.69,0.54,0.45,0.36,3,1,0,0,0,0
