round_id,action_id,hole_card,valid_actions,round_state,strat,action,amount
10,10,"['DK', 'D6']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 21750, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 18150}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 21700}], 'round_count': 11, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,21750
11,11,"['DA', 'DQ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 21850, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 17900}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 21750}], 'round_count': 12, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,21850
12,12,"['C7', 'HQ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 22100, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 17800}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 22050}], 'round_count': 13, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,22100
13,13,"['H8', 'C7']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 22200, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 17550}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 22100}], 'round_count': 14, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,22200
14,14,"['C9', 'H8']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 22450, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 17450}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 22400}], 'round_count': 15, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,22450
15,15,"['C2', 'H2']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 22550, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 17200}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 22450}], 'round_count': 16, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,22550
16,16,"['DA', 'HA']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 22800, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 17100}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 22750}], 'round_count': 17, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,22800
17,17,"['SA', 'D7']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 22900, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 16850}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 22800}], 'round_count': 18, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,22900
18,18,"['CK', 'CJ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 23150, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 16750}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 23100}], 'round_count': 19, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,23150
19,19,"['H4', 'CQ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 23250, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-1', 'stack': 16500}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 23150}], 'round_count': 20, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,23250
round_id,action_id,hole_card,valid_actions,round_state,strat,action,amount
0,0,"['HT', 'C5']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 20000, 'min': 400}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 19900}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 19750}], 'round_count': 1, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,20000
1,1,"['D4', 'D2']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 20250, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20200}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 19650}], 'round_count': 2, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,20250
2,2,"['HQ', 'S8']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 20350, 'min': 400}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20250}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 19400}], 'round_count': 3, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,20350
3,3,"['H8', 'SQ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 20600, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 19300}], 'round_count': 4, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,20600
4,4,"['CQ', 'C5']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 20700, 'min': 400}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20600}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 19050}], 'round_count': 5, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,20700
5,5,"['D2', 'SA']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 20950, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20900}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18950}], 'round_count': 6, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,20950
6,6,"['C6', 'D2']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 21050, 'min': 400}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18700}], 'round_count': 7, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,21050
7,7,"['C9', 'D7']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 21300, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21250}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18600}], 'round_count': 8, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,21300
8,8,"['S6', 'HA']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 21400, 'min': 400}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21300}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18350}], 'round_count': 9, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,21400
9,9,"['H9', 'D2']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 21650, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21600}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18250}], 'round_count': 10, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,raise,21650
10,10,"['DA', 'D3']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 250}, {'action': 'raise', 'amount': {'max': 21750, 'min': 400}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 350}, 'side': []}, 'next_player': 0, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21650}, {'state': 'participating', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18000}], 'round_count': 11, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,raise,21750
