round_id,action_id,net_input,net_output,action,amount
133,161,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.8661, 0.9852,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.25419437885284424,call,0
133,162,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.7954, 0.0000,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.33182859420776367,raise,400
134,163,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5132, 0.5476,
          2.7300, 2.6800, 3.2467, 0.2667]]])",0.2059926688671112,fold,0
135,164,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3640, 0.2705,
          2.5800, 0.1333, 0.4333, 0.2667]]])",0.2371957153081894,call,400
135,165,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.2166, 0.0276,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.22441133856773376,call,0
135,166,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.0817, 0.0000,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.12768544256687164,call,0
135,167,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.0221, 0.0000,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.29785817861557007,raise,400
137,168,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4619, 0.4700,
          3.0133, 0.1333, 0.4333, 0.2667]]])",0.42493942379951477,raise,800
139,169,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.6089, 0.6853,
          3.4467, 0.1333, 0.4333, 0.2667]]])",0.44420552253723145,raise,800
141,170,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5880, 0.6906,
          3.8800, 0.1333, 0.4333, 0.2667]]])",0.467962384223938,raise,800
143,171,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5703, 0.6125,
          4.3133, 0.1333, 0.4333, 0.2667]]])",0.4858168065547943,raise,800
143,172,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5781, 0.6006,
          3.9133, 0.9633, 2.0633, 0.2667]]])",0.3873642086982727,fold,0
145,173,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4077, 0.3602,
          3.9133, 0.1333, 0.4333, 0.2667]]])",0.4149576723575592,raise,800
147,174,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4020, 0.3542,
          4.3467, 0.1333, 0.4333, 0.2667]]])",0.43381616473197937,raise,800
147,175,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4127, 0.3579,
          3.9467, 0.9300, 2.0300, 0.2667]]])",0.26606985926628113,fold,0
148,176,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6091, 0.6859,
          3.6633, 1.7467, 2.3133, 0.2667]]])",0.16881372034549713,fold,0
149,177,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5376, 0.5203,
          3.5133, 0.1333, 0.4333, 0.2667]]])",0.2904466390609741,call,400
149,178,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.2726, 0.2347,
          3.3800, 0.0000, 0.5667, 0.2667]]])",0.3511051833629608,raise,400
150,179,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5579, 0.6190,
          3.6633, 1.7467, 2.3133, 0.2667]]])",0.1952066868543625,fold,0
151,180,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4940, 0.5380,
          3.5133, 0.1333, 0.4333, 0.2667]]])",0.28938767313957214,call,400
151,181,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.7994, 0.9008,
          3.3800, 0.0000, 0.5667, 0.2667]]])",0.3508913815021515,raise,400
153,182,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3722, 0.3429,
          3.9467, 0.2000, 0.6667, 0.4000]]])",0.4257269501686096,call,600
153,183,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.6002, 0.6426,
          3.7467, 0.0000, 0.8667, 0.4000]]])",0.4175211489200592,raise,600
154,184,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.7764, 0.8923,
          4.1800, 0.9300, 1.7967, 0.4000]]])",0.45952698588371277,fold,0
155,185,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4592, 0.4541,
          3.9467, 0.2000, 0.6667, 0.4000]]])",0.35788509249687195,call,600
155,186,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.6444, 0.7684,
          3.7467, 0.0000, 0.8667, 0.4000]]])",0.3975633978843689,call,0
155,187,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6506, 0.7664,
          3.7467, 1.3633, 2.2300, 0.4000]]])",0.4190213680267334,fold,0
156,188,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4744, 0.4581,
          3.3133, 1.7967, 2.6633, 0.4000]]])",0.20144107937812805,fold,0
157,189,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5308, 0.5497,
          3.0800, 0.2000, 0.6667, 0.4000]]])",0.18719741702079773,fold,0
158,190,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6025, 0.5408,
          2.6467, 2.4633, 3.3300, 0.4000]]])",0.055848315358161926,fold,0
159,191,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3652, 0.2925,
          2.4133, 0.2000, 0.6667, 0.4000]]])",0.09777123481035233,fold,0
160,192,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5286, 0.5834,
          1.9800, 3.1300, 3.9967, 0.4000]]])",0.04352351278066635,fold,0
161,193,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4349, 0.3658,
          1.7467, 0.2000, 0.6667, 0.4000]]])",0.12256374955177307,fold,0
163,194,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5735, 0.6610,
          1.7467, 0.2000, 0.6667, 0.4000]]])",0.20073601603507996,call,600
163,195,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5981, 0.7297,
          1.5467, 0.0000, 0.8667, 0.4000]]])",0.23611488938331604,call,0
163,196,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5930, 0.7150,
          1.5467, 3.5633, 4.4300, 0.4000]]])",0.16735859215259552,fold,0
164,197,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4419, 0.3425,
          1.1133, 3.9967, 4.8633, 0.4000]]])",0.16526691615581512,fold,0
165,198,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3481, 0.2833,
          0.8800, 0.2000, 0.6667, 0.4000]]])",0.07928400486707687,fold,0
167,199,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4698, 0.4857,
          0.8800, 0.2000, 0.6667, 0.4000]]])",0.14406836032867432,fold,0
168,200,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4290, 0.3395,
          0.4467, 0.8000, 1.6667, 0.4000]]])",0.38614508509635925,fold,0
169,201,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5406, 0.5143,
          0.2133, 0.2000, 0.6667, 0.4000]]])",0.4933723509311676,raise,620
171,202,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5093, 0.5316,
          0.8800, 0.2000, 0.6667, 0.4000]]])",0.5526365041732788,call,600
171,203,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4424, 0.2920,
          0.6800, 0.0000, 0.8667, 0.4000]]])",0.7695356607437134,raise,1020
round_id,action_id,net_input,net_output,action,amount
1,1,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1710, 0.1598,
          1.0000, 0.0133, 0.0200, 0.0133]]])",0.15257613360881805,raise,220
1,2,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3949, 0.3600,
          0.8533, 0.2933, 0.5933, 0.0133]]])",0.05815090611577034,fold,0
2,3,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1649, 0.1509,
          0.8533, 0.0133, 0.0200, 0.0133]]])",0.1432444453239441,raise,220
3,4,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.2683, 0.2407,
          0.8733, 0.0133, 0.0200, 0.0133]]])",0.1435103714466095,raise,220
5,5,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.3333, 0.2450, 0.2190,
          0.8933, 0.0333, 0.0600, 0.0133]]])",0.1518816202878952,raise,240
6,6,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.2813, 0.2653,
          0.9533, 0.0400, 0.0600, 0.0133]]])",0.17016209661960602,raise,260
7,7,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.3022, 0.2549,
          1.0133, 0.0133, 0.0200, 0.0133]]])",0.16301757097244263,raise,240
8,8,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1289, 0.1064,
          1.0333, 0.0133, 0.0200, 0.0133]]])",0.14104290306568146,raise,220
9,9,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1737, 0.1754,
          1.0533, 0.0133, 0.0200, 0.0133]]])",0.1385660469532013,raise,200
11,10,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3323, 0.2476,
          1.0733, 0.0067, 0.0200, 0.0133]]])",0.16866308450698853,raise,260
12,11,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3603, 0.3102,
          1.0933, 0.0133, 0.0200, 0.0133]]])",0.1812264621257782,raise,280
13,12,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2218, 0.2198,
          1.1133, 0.0133, 0.0200, 0.0133]]])",0.156938835978508,raise,240
14,13,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1276, 0.1195,
          1.1333, 0.0133, 0.0200, 0.0133]]])",0.14161528646945953,raise,220
15,14,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1808, 0.2152,
          1.1533, 0.0200, 0.0300, 0.0200]]])",0.14015281200408936,raise,210
17,15,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4802, 0.4550,
          1.1833, 0.0100, 0.0300, 0.0200]]])",0.18945880234241486,raise,300
18,16,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3481, 0.3904,
          1.2133, 0.0200, 0.0300, 0.0200]]])",0.18357950448989868,raise,270
19,17,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2039, 0.1980,
          1.2433, 0.0200, 0.0300, 0.0200]]])",0.15458334982395172,raise,240
20,18,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.2038, 0.1562,
          1.2733, 0.0200, 0.0300, 0.0200]]])",0.1454581767320633,raise,210
21,19,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1803, 0.2338,
          1.3033, 0.0200, 0.0300, 0.0200]]])",0.14152856171131134,raise,210
22,20,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4624, 0.4296,
          1.3133, 0.0400, 0.0900, 0.0200]]])",0.1821674257516861,raise,300
22,21,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4729, 0.4539,
          1.1333, 0.4000, 0.8100, 0.0200]]])",0.05285030975937843,fold,0
23,22,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.3333, 0.2962, 0.2117,
          1.1233, 0.0500, 0.0900, 0.0200]]])",0.15296514332294464,raise,240
23,23,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4044, 0.2988,
          0.9733, 0.3200, 0.6600, 0.0200]]])",0.06407397985458374,fold,0
24,24,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3834, 0.3522,
          0.9733, 0.0200, 0.0300, 0.0200]]])",0.18568682670593262,raise,270
25,25,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2786, 0.3361,
          1.0033, 0.0200, 0.0300, 0.0200]]])",0.16519375145435333,raise,240
25,26,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5837, 0.6530,
          0.8433, 0.3200, 0.6700, 0.0200]]])",0.03649258613586426,fold,0
26,27,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.2370, 0.2291,
          0.8433, 0.0200, 0.0300, 0.0200]]])",0.1485665887594223,raise,210
27,28,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.0983, 0.0763,
          0.8733, 0.0200, 0.0300, 0.0200]]])",0.13299982249736786,raise,210
27,29,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3521, 0.2458,
          0.7333, 0.2800, 0.5800, 0.0200]]])",0.06903572380542755,fold,0
29,30,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.3333, 0.3632, 0.3126,
          0.7333, 0.0500, 0.0900, 0.0200]]])",0.1608050912618637,raise,270
30,31,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.1740, 0.1685,
          0.8233, 0.1000, 0.1500, 0.0333]]])",0.15659573674201965,call,150
30,32,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.2773, 0.2075,
          0.7233, 0.1667, 0.4167, 0.0333]]])",0.08326436579227448,fold,0
31,33,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2130, 0.2051,
          0.7233, 0.0333, 0.0500, 0.0333]]])",0.15570145845413208,raise,250
32,34,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.3333, 0.0888, 0.0953,
          0.7733, 0.1000, 0.1500, 0.0333]]])",0.13307423889636993,call,150
32,35,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4424, 0.1403,
          0.6733, 0.1667, 0.4167, 0.0333]]])",0.0778738483786583,fold,0
33,36,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1069, 0.0959,
          0.6733, 0.0333, 0.0500, 0.0333]]])",0.1324460506439209,raise,200
34,37,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5173, 0.5759,
          0.6900, 0.0667, 0.1333, 0.0333]]])",0.211150661110878,raise,350
34,38,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5304, 0.5754,
          0.4900, 0.4667, 0.9333, 0.0333]]])",0.010055650025606155,fold,0
35,39,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.3333, 0.4456, 0.4765,
          0.4733, 0.0833, 0.1500, 0.0333]]])",0.1746617555618286,raise,300
36,40,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.3589, 0.3649,
          0.6233, 0.1000, 0.1500, 0.0333]]])",0.1797136664390564,raise,250
37,41,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1890, 0.1853,
          0.7733, 0.0333, 0.0500, 0.0333]]])",0.15357401967048645,raise,250
38,42,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.3026, 0.3413,
          0.8233, 0.0333, 0.0500, 0.0333]]])",0.15601807832717896,raise,250
39,43,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1771, 0.1510,
          0.8733, 0.0333, 0.0500, 0.0333]]])",0.1364206224679947,raise,200
40,44,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4401, 0.3678,
          0.8900, 0.0667, 0.1500, 0.0333]]])",0.17506228387355804,raise,300
40,45,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4296, 0.3873,
          0.7233, 0.4000, 0.8167, 0.0333]]])",0.03361358866095543,fold,0
41,46,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5349, 0.5695,
          0.7067, 0.0167, 0.0500, 0.0333]]])",0.20373471081256866,raise,350
42,47,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.2384, 0.2206,
          0.7567, 0.0333, 0.0500, 0.0333]]])",0.17017970979213715,raise,250
43,48,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2363, 0.2557,
          0.8067, 0.0333, 0.0500, 0.0333]]])",0.1587194800376892,raise,250
44,49,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1761, 0.1725,
          0.8567, 0.0333, 0.0500, 0.0333]]])",0.14324980974197388,raise,200
45,50,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1602, 0.1140,
          0.9067, 0.0667, 0.1000, 0.0667]]])",0.1339847594499588,raise,200
47,51,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4176, 0.3550,
          1.0067, 0.0333, 0.1000, 0.0667]]])",0.17468851804733276,raise,300
48,52,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.4299, 0.5056,
          1.1067, 0.0667, 0.1000, 0.0667]]])",0.1933394968509674,raise,300
49,53,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1987, 0.1678,
          1.2067, 0.0667, 0.1000, 0.0667]]])",0.14990510046482086,raise,200
50,54,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1644, 0.1112,
          1.3067, 0.0667, 0.1000, 0.0667]]])",0.14062190055847168,raise,200
50,55,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3927, 0.2917,
          1.1733, 0.2667, 0.6000, 0.0667]]])",0.0723414197564125,fold,0
51,56,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1714, 0.1445,
          1.1733, 0.0667, 0.1000, 0.0667]]])",0.13646844029426575,raise,200
53,57,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4341, 0.4165,
          1.2733, 0.0333, 0.1000, 0.0667]]])",0.17869976162910461,raise,300
54,58,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.3228, 0.3466,
          1.3733, 0.2000, 0.3000, 0.0667]]])",0.16062185168266296,fold,0
55,59,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.3635, 0.4170,
          1.3733, 0.0667, 0.1000, 0.0667]]])",0.16950072348117828,raise,300
56,60,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1162, 0.0919,
          1.4733, 0.0667, 0.1000, 0.0667]]])",0.13991573452949524,raise,200
57,61,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1434, 0.1581,
          1.5733, 0.0667, 0.1000, 0.0667]]])",0.1391027569770813,raise,200
59,62,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.3333, 0.2174, 0.1700,
          1.6733, 0.1667, 0.3000, 0.0667]]])",0.14302703738212585,fold,0
60,63,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.2515, 0.3031,
          1.6733, 0.6200, 0.8200, 0.1333]]])",0.14602920413017273,fold,0
61,64,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.1667, 0.2033, 0.2924,
          1.6733, 0.9400, 1.1400, 0.1333]]])",0.1484997272491455,fold,0
62,65,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1805, 0.1833,
          1.6733, 0.1333, 0.2000, 0.1333]]])",0.14221075177192688,call,200
62,66,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5114, 0.5732,
          1.5400, 0.4267, 0.8933, 0.1333]]])",0.045006636530160904,fold,0
63,67,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.2411, 0.2717,
          1.5400, 0.1333, 0.2000, 0.1333]]])",0.14197301864624023,call,200
63,68,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6279, 0.7186,
          1.4067, 0.4867, 0.9533, 0.1333]]])",0.02054455876350403,fold,0
64,69,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3983, 0.3049,
          1.2733, 0.9867, 1.3200, 0.1333]]])",0.1776910275220871,fold,0
65,70,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.1667, 0.3954, 0.4496,
          1.2067, 0.8733, 1.1400, 0.1333]]])",0.17027153074741364,fold,0
66,71,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.2073, 0.1830,
          1.2067, 0.6200, 0.8200, 0.1333]]])",0.14409124851226807,fold,0
67,72,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.1667, 0.1293, 0.1228,
          1.2067, 0.8200, 1.0200, 0.1333]]])",0.14024056494235992,fold,0
68,73,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1279, 0.1139,
          1.2067, 0.1333, 0.2000, 0.1333]]])",0.1366036981344223,call,200
68,74,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4006, 0.3788,
          1.0733, 0.5600, 1.0267, 0.1333]]])",0.021060392260551453,fold,0
69,75,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1028, 0.0806,
          1.0733, 0.1333, 0.2000, 0.1333]]])",0.13114817440509796,fold,0
70,76,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5040, 0.5366,
          0.9400, 0.8933, 1.2267, 0.1333]]])",0.20495975017547607,fold,0
71,77,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.1667, 0.3632, 0.4248,
          0.8733, 0.8733, 1.1400, 0.1333]]])",0.17449352145195007,fold,0
72,78,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.3326, 0.3167,
          0.8733, 1.1400, 1.3400, 0.1333]]])",0.18048115074634552,fold,0
73,79,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2871, 0.2865,
          0.8733, 0.1333, 0.2000, 0.1333]]])",0.15531890094280243,call,200
73,80,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5544, 0.5823,
          0.7400, 0.4200, 0.8867, 0.1333]]])",0.0025694910436868668,fold,0
74,81,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1536, 0.1545,
          0.7400, 0.1333, 0.2000, 0.1333]]])",0.13764870166778564,call,200
74,82,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.2122, 0.1982,
          0.6067, 1.0533, 3.1667, 0.1333]]])",0.041654713451862335,fold,0
75,83,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1785, 0.1833,
          0.5900, 0.1167, 0.3000, 0.1333]]])",0.15813376009464264,call,200
75,84,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3549, 0.3464,
          0.4567, 0.0000, 0.4333, 0.1333]]])",0.046991016715765,call,0
75,85,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.0000, 0.2520, 0.0000,
          0.4567, 0.0000, 0.4333, 0.1333]]])",0.2325591742992401,raise,400
76,86,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6311, 0.7114,
          0.7400, 0.7200, 1.1533, 0.1333]]])",0.36230331659317017,fold,0
77,87,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.1667, 0.3453, 0.3159,
          0.6567, 1.0233, 1.3900, 0.1333]]])",0.37785887718200684,fold,0
78,88,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.5638, 0.7460,
          0.6400, 0.1167, 0.2667, 0.1333]]])",0.19117094576358795,call,200
78,89,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6722, 0.8258,
          0.5067, 0.0000, 0.4000, 0.1333]]])",0.24965983629226685,raise,400
79,90,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1748, 0.1105,
          0.8900, 0.1167, 0.2667, 0.1333]]])",0.4784320890903473,raise,800
80,91,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5734, 0.6635,
          0.4767, 0.2667, 0.6667, 0.1333]]])",0.6858283281326294,raise,915
81,92,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4471, 0.3856,
          1.0600, 0.0667, 0.2667, 0.1333]]])",0.6913184523582458,raise,1690
82,93,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3145, 0.3346,
          1.3100, 0.1167, 0.2667, 0.1333]]])",0.7000395059585571,raise,1965
83,94,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2573, 0.2515,
          1.5600, 0.1167, 0.2667, 0.1333]]])",0.6724532246589661,raise,2340
84,95,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4320, 0.3916,
          0.8833, 1.4267, 1.8267, 0.1333]]])",0.73218834400177,fold,0
85,96,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5542, 0.6379,
          0.8000, 0.0667, 0.2667, 0.1333]]])",0.5897812843322754,raise,1000
